shift_id,employee_id,site_id,shift_date,clock_in_time,clock_out_time
S106474,E1148,ST-01,2026-06-11,08:00,17:30
S106646,E1152,ST-06,2026-06-11,06:15,19:45
S106688,E1153,ST-02,2026-06-11,08:15,16:15
S106824,E1156,ST-04,2026-06-11,08:00,17:15
S106917,E1158,ST-04,2026-06-11,06:30,16:30
S107131,E1163,ST-01,2026-06-11,07:00,16:15
S107182,E1164,ST-04,2026-06-11,08:00,17:00
S107504,E1171,ST-02,2026-06-11,06:15,16:15
S107648,E1174,ST-01,2026-06-11,06:00,14:30
S107739,E1176,ST-06,2026-06-11,20:30,09:00
S107779,E1177,ST-02,2026-06-11,08:15,17:00
S107876,E1179,ST-05,2026-06-11,08:00,21:30
S107914,E1180,ST-06,2026-06-11,09:00,18:45
S107961,E1181,ST-04,2026-06-11,18:00,06:15
S107995,E1182,ST-05,2026-06-11,20:00,09:30
S108076,E1184,ST-06,2026-06-11,18:00,06:15
S108124,E1185,ST-04,2026-06-11,06:00,14:45
S108255,E1188,ST-02,2026-06-11,06:00,18:45
S108386,E1191,ST-01,2026-06-11,07:00,15:45
S108475,E1193,ST-03,2026-06-11,07:00,11:15
S108477,E1194,ST-01,2026-06-11,07:30,16:30
S108538,E1195,ST-04,2026-06-11,06:00,15:45
S108674,E1198,ST-04,2026-06-11,06:00,14:45
S108732,E1199,ST-05,2026-06-11,08:00,16:45
S108784,E1200,ST-04,2026-06-11,08:15,17:00
S108908,E1203,ST-03,2026-06-11,08:15,17:15
S109196,E1209,ST-05,2026-06-11,06:00,16:00
S109319,E1212,ST-06,2026-06-11,18:00,06:45
S100050,E1002,ST-02,2026-06-12,06:15,15:00
S100194,E1005,ST-05,2026-06-12,08:00,16:45
S100285,E1007,ST-06,2026-06-12,08:30,20:00
S100399,E1010,ST-01,2026-06-12,09:30,18:45
S100451,E1011,ST-01,2026-06-12,08:15,18:00
S100659,E1016,ST-04,2026-06-12,06:15,15:45
S100743,E1018,ST-01,2026-06-12,07:30,
S100783,E1019,ST-05,2026-06-12,09:30,18:00
S100906,E1022,ST-06,2026-06-12,07:15,16:15
S101044,E1025,ST-02,2026-06-12,08:00,19:00
S101129,E1027,ST-06,2026-06-12,06:30,15:15
S101180,E1028,ST-01,2026-06-12,06:00,12:30
S101221,E1029,ST-04,2026-06-12,09:30,18:15
S101371,E1032,ST-01,2026-06-12,08:00,13:15
S101423,E1033,ST-01,2026-06-12,08:00,17:15
S101469,E1034,ST-02,2026-06-12,06:15,15:45
S101514,E1035,ST-01,2026-06-12,08:15,19:30
S101517,E1036,ST-03,2026-06-12,06:00,11:15
S101603,E1038,ST-06,2026-06-12,09:30,22:15
S101635,E1039,ST-04,2026-06-12,06:15,15:15
S101694,E1040,ST-03,2026-06-12,09:30,19:30
S101742,E1041,ST-03,2026-06-12,06:00,16:45
S101826,E1043,ST-03,2026-06-12,07:15,16:15
S101876,E1044,ST-02,2026-06-12,20:00,09:00
S102019,E1047,ST-06,2026-06-12,07:15,16:30
S102061,E1048,ST-01,2026-06-12,06:15,
S102245,E1052,ST-01,2026-06-12,06:00,15:00
S102324,E1054,ST-03,2026-06-12,07:00,20:15
S102407,E1056,ST-03,2026-06-12,06:30,16:15
S102458,E1057,ST-01,2026-06-12,08:30,17:45
S102503,E1058,ST-04,2026-06-12,08:15,18:00
S102646,E1061,ST-01,2026-06-12,08:00,16:15
S102650,E1061,ST-02,2026-06-12,08:15,11:45
S102702,E1062,ST-05,2026-06-12,06:00,16:15
S102748,E1063,ST-05,2026-06-12,08:00,15:00
S102836,E1065,ST-03,2026-06-12,20:15,09:45
S102874,E1066,ST-05,2026-06-12,06:00,15:15
S102916,E1067,ST-06,2026-06-12,06:00,15:00
S102965,E1068,ST-01,2026-06-12,06:00,14:45
S103050,E1070,ST-05,2026-06-12,20:15,08:30
S103088,E1071,ST-02,2026-06-12,08:15,17:00
S103138,E1072,ST-06,2026-06-12,06:00,16:45
S103179,E1073,ST-01,2026-06-12,08:30,18:45
S103226,E1074,ST-05,2026-06-12,08:00,18:00
S103377,E1077,ST-04,2026-06-12,18:00,05:00
S103419,E1078,ST-03,2026-06-12,18:30,08:00
S103457,E1079,ST-05,2026-06-12,06:15,13:45
S103503,E1080,ST-04,2026-06-12,08:00,16:30
S103548,E1081,ST-04,2026-06-12,20:00,07:45
S103657,E1084,ST-03,2026-06-12,09:15,21:00
S103894,E1089,ST-02,2026-06-12,06:00,14:45
S104050,E1093,ST-02,2026-06-12,08:00,17:30
S104136,E1095,ST-03,2026-06-12,08:30,18:15
S104187,E1096,ST-02,2026-06-12,06:30,16:00
S104240,E1097,ST-02,2026-06-12,06:00,15:00
S104305,E1099,ST-02,2026-06-12,19:30,08:30
S104481,E1103,ST-06,2026-06-12,07:00,17:15
S104527,E1104,ST-02,2026-06-12,09:30,21:15
S104574,E1105,ST-04,2026-06-12,09:15,18:00
S104624,E1106,ST-03,2026-06-12,08:00,19:30
S104715,E1108,ST-06,2026-06-12,07:30,15:45
S104765,E1109,ST-05,2026-06-12,08:00,17:30
S104811,E1110,ST-06,2026-06-12,07:30,15:15
S104936,E1113,ST-02,2026-06-12,06:15,14:30
S104988,E1114,ST-01,2026-06-12,07:00,15:45
S105032,E1115,ST-06,2026-06-12,09:00,17:30
S105079,E1116,ST-02,2026-06-12,08:30,21:15
S105162,E1118,ST-03,2026-06-12,08:30,18:45
S105261,E1120,ST-01,2026-06-12,06:30,16:00
S105416,E1123,ST-01,2026-06-12,09:00,17:45
S105466,E1124,ST-04,2026-06-12,08:15,18:30
S105513,E1125,ST-05,2026-06-12,06:00,14:00
S105562,E1126,ST-06,2026-06-12,07:00,16:00
S105566,E1127,ST-04,2026-06-12,07:00,18:15
S105626,E1128,ST-04,2026-06-12,08:00,20:00
S105668,E1129,ST-04,2026-06-12,08:15,15:15
S105707,E1130,ST-02,2026-06-12,09:00,18:00
S105711,E1130,ST-03,2026-06-12,09:00,13:00
S105763,E1131,ST-01,2026-06-12,08:00,17:00
S105806,E1132,ST-02,2026-06-12,20:00,08:45
S105854,E1133,ST-01,2026-06-12,09:00,13:45
S105900,E1134,ST-04,2026-06-12,09:00,20:15
S105946,E1135,ST-05,2026-06-12,08:00,16:45
S105998,E1136,ST-03,2026-06-12,08:15,18:00
S106089,E1138,ST-01,2026-06-12,20:15,08:30
S106130,E1139,ST-03,2026-06-12,20:00,08:00
S106165,E1140,ST-04,2026-06-12,08:00,15:45
S106370,E1145,ST-03,2026-06-12,18:15,07:15
S106403,E1146,ST-04,2026-06-12,19:00,07:30
S106475,E1148,ST-01,2026-06-12,08:30,18:30
S106515,E1149,ST-05,2026-06-12,06:00,17:45
S106552,E1150,ST-06,2026-06-12,18:15,05:15
S106595,E1151,ST-04,2026-06-12,06:15,14:15
S106689,E1153,ST-02,2026-06-12,07:00,14:15
S106738,E1154,ST-04,2026-06-12,08:30,17:00
S106787,E1155,ST-03,2026-06-12,08:00,21:30
S106825,E1156,ST-04,2026-06-12,09:00,18:15
S107041,E1161,ST-05,2026-06-12,08:00,20:15
S107132,E1163,ST-01,2026-06-12,08:00,17:45
S107183,E1164,ST-04,2026-06-12,09:15,19:00
S107233,E1165,ST-05,2026-06-12,06:00,15:45
S107284,E1166,ST-06,2026-06-12,06:00,19:30
S107367,E1168,ST-04,2026-06-12,07:00,17:00
S107412,E1169,ST-05,2026-06-12,06:00,14:15
S107462,E1170,ST-05,2026-06-12,07:15,17:15
S107505,E1171,ST-02,2026-06-12,08:15,19:15
S107555,E1172,ST-04,2026-06-12,08:00,17:15
S107601,E1173,ST-05,2026-06-12,08:00,17:00
S107698,E1175,ST-03,2026-06-12,08:15,19:15
S107824,E1178,ST-03,2026-06-12,08:00,17:30
S107962,E1181,ST-04,2026-06-12,19:00,08:30
S108125,E1185,ST-04,2026-06-12,08:00,18:30
S108204,E1187,ST-04,2026-06-12,06:30,16:30
S108347,E1190,ST-05,2026-06-12,06:00,17:30
S108387,E1191,ST-01,2026-06-12,06:00,14:30
S108478,E1194,ST-01,2026-06-12,07:00,20:00
S108539,E1195,ST-04,2026-06-12,06:15,15:15
S108586,E1196,ST-04,2026-06-12,19:00,07:30
S108624,E1197,ST-05,2026-06-12,08:00,12:00
S108675,E1198,ST-04,2026-06-12,09:30,19:00
S108733,E1199,ST-05,2026-06-12,06:00,15:30
S108831,E1201,ST-06,2026-06-12,06:15,17:45
S108869,E1202,ST-06,2026-06-12,19:00,07:00
S108953,E1204,ST-02,2026-06-12,08:00,17:15
S109004,E1205,ST-02,2026-06-12,06:00,15:00
S109055,E1206,ST-03,2026-06-12,07:00,17:00
S109145,E1208,ST-01,2026-06-12,06:30,15:45
S109197,E1209,ST-05,2026-06-12,06:00,16:30
S109243,E1210,ST-03,2026-06-12,06:00,16:00
S109285,E1211,ST-01,2026-06-12,07:30,19:45
S109320,E1212,ST-06,2026-06-12,18:00,06:30
S109361,E1213,ST-03,2026-06-12,07:30,17:00
S100003,E1001,ST-01,2026-06-13,07:15,16:15
S100051,E1002,ST-02,2026-06-13,08:00,16:00
S100105,E1003,ST-03,2026-06-13,07:30,16:00
S100153,E1004,ST-03,2026-06-13,18:30,08:00
S100195,E1005,ST-05,2026-06-13,08:15,21:30
S100247,E1006,ST-04,2026-06-13,06:15,19:45
S100321,E1008,ST-03,2026-06-13,09:00,21:15
S100358,E1009,ST-02,2026-06-13,09:00,19:00
S100400,E1010,ST-01,2026-06-13,07:30,16:30
S100452,E1011,ST-01,2026-06-13,08:15,17:45
S100495,E1012,ST-04,2026-06-13,07:30,21:00
S100536,E1013,ST-04,2026-06-13,06:15,18:45
S100576,E1014,ST-03,2026-06-13,08:00,19:30
S100611,E1015,ST-05,2026-06-13,06:15,14:45
S100660,E1016,ST-04,2026-06-13,06:30,14:45
S100784,E1019,ST-05,2026-06-13,08:30,22:00
S100907,E1022,ST-06,2026-06-13,06:15,10:15
S100951,E1023,ST-01,2026-06-13,06:30,15:30
S100995,E1024,ST-01,2026-06-13,08:00,16:45
S101222,E1029,ST-04,2026-06-13,06:00,15:30
S101424,E1033,ST-01,2026-06-13,08:15,18:15
S101470,E1034,ST-02,2026-06-13,09:00,18:30
S101636,E1039,ST-04,2026-06-13,06:00,15:15
S101695,E1040,ST-03,2026-06-13,09:00,22:30
S101743,E1041,ST-03,2026-06-13,08:00,16:00
S101784,E1042,ST-03,2026-06-13,07:30,19:15
S101827,E1043,ST-03,2026-06-13,06:00,14:30
S101975,E1046,ST-03,2026-06-13,08:00,17:00
S102062,E1048,ST-01,2026-06-13,06:00,19:00
S102109,E1049,ST-01,2026-06-13,09:15,19:15
S102194,E1051,ST-06,2026-06-13,08:00,17:00
S102246,E1052,ST-01,2026-06-13,06:15,17:30
S102289,E1053,ST-01,2026-06-13,19:30,09:00
S102408,E1056,ST-03,2026-06-13,08:00,18:00
S102459,E1057,ST-01,2026-06-13,08:00,17:45
S102504,E1058,ST-04,2026-06-13,08:00,16:30
S102553,E1059,ST-05,2026-06-13,06:00,11:45
S102603,E1060,ST-02,2026-06-13,06:00,15:45
S102794,E1064,ST-04,2026-06-13,06:00,14:45
S102917,E1067,ST-06,2026-06-13,09:15,19:15
S102966,E1068,ST-01,2026-06-13,07:30,17:00
S103013,E1069,ST-05,2026-06-13,07:00,18:45
S103089,E1071,ST-02,2026-06-13,06:15,16:00
S103227,E1074,ST-05,2026-06-13,08:00,13:15
S103277,E1075,ST-06,2026-06-13,06:00,14:45
S103328,E1076,ST-03,2026-06-13,08:15,17:30
S103504,E1080,ST-04,2026-06-13,08:00,17:45
S103582,E1082,ST-04,2026-06-13,06:00,19:30
S103620,E1083,ST-05,2026-06-13,19:00,07:00
S103752,E1086,ST-03,2026-06-13,18:00,06:45
S103797,E1087,ST-02,2026-06-13,08:00,20:15
S103840,E1088,ST-05,2026-06-13,08:15,18:30
S103948,E1091,ST-06,2026-06-13,06:15,14:15
S104007,E1092,ST-04,2026-06-13,07:00,18:00
S104051,E1093,ST-02,2026-06-13,08:00,17:15
S104093,E1094,ST-04,2026-06-13,18:00,07:30
S104137,E1095,ST-03,2026-06-13,06:00,15:15
S104306,E1099,ST-02,2026-06-13,19:00,00:45
S104406,E1101,ST-06,2026-06-13,09:00,22:30
S104439,E1102,ST-04,2026-06-13,08:30,18:00
S104482,E1103,ST-06,2026-06-13,07:00,17:15
S104575,E1105,ST-04,2026-06-13,08:00,17:15
S104666,E1107,ST-04,2026-06-13,09:15,18:30
S104716,E1108,ST-06,2026-06-13,08:00,21:30
S104766,E1109,ST-05,2026-06-13,06:15,18:30
S104852,E1111,ST-05,2026-06-13,08:00,17:00
S104901,E1112,ST-05,2026-06-13,08:00,20:45
S104937,E1113,ST-02,2026-06-13,07:00,15:45
S105033,E1115,ST-06,2026-06-13,06:00,14:45
S105163,E1118,ST-03,2026-06-13,07:00,16:30
S105205,E1119,ST-02,2026-06-13,09:00,17:30
S105262,E1120,ST-01,2026-06-13,09:00,18:15
S105358,E1122,ST-03,2026-06-13,06:30,15:45
S105417,E1123,ST-01,2026-06-13,06:30,17:30
S105467,E1124,ST-04,2026-06-13,06:00,16:15
S105563,E1126,ST-06,2026-06-13,08:15,19:45
S105708,E1130,ST-02,2026-06-13,07:30,16:30
S105764,E1131,ST-01,2026-06-13,08:30,19:00
S105807,E1132,ST-02,2026-06-13,19:00,08:00
S105947,E1135,ST-05,2026-06-13,07:00,16:15
S105999,E1136,ST-03,2026-06-13,07:30,18:15
S106044,E1137,ST-05,2026-06-13,06:00,12:45
S106166,E1140,ST-04,2026-06-13,07:00,20:00
S106212,E1141,ST-01,2026-06-13,06:00,18:30
S106247,E1142,ST-03,2026-06-13,08:15,
S106287,E1143,ST-02,2026-06-13,07:00,14:45
S106404,E1146,ST-04,2026-06-13,18:00,06:00
S106553,E1150,ST-06,2026-06-13,18:00,05:15
S106596,E1151,ST-04,2026-06-13,07:00,15:15
S106739,E1154,ST-04,2026-06-13,07:00,20:30
S106826,E1156,ST-04,2026-06-13,06:00,15:15
S106876,E1157,ST-05,2026-06-13,07:00,19:15
S106918,E1158,ST-04,2026-06-13,06:15,15:45
S106961,E1159,ST-06,2026-06-13,18:00,06:30
S107001,E1160,ST-01,2026-06-13,08:00,17:45
S107042,E1161,ST-05,2026-06-13,09:00,22:30
S107133,E1163,ST-01,2026-06-13,08:00,20:30
S107184,E1164,ST-04,2026-06-13,08:30,16:30
S107234,E1165,ST-05,2026-06-13,07:00,15:30
S107329,E1167,ST-02,2026-06-13,06:00,18:30
S107368,E1168,ST-04,2026-06-13,06:00,19:30
S107413,E1169,ST-05,2026-06-13,06:00,14:45
S107506,E1171,ST-02,2026-06-13,06:00,16:00
S107602,E1173,ST-05,2026-06-13,06:15,13:00
S107649,E1174,ST-01,2026-06-13,08:00,16:45
S107699,E1175,ST-03,2026-06-13,07:00,20:30
S107740,E1176,ST-06,2026-06-13,20:15,04:45
S107780,E1177,ST-02,2026-06-13,08:00,17:15
S107915,E1180,ST-06,2026-06-13,06:00,15:00
S108033,E1183,ST-06,2026-06-13,19:15,08:00
S108171,E1186,ST-05,2026-06-13,07:15,20:45
S108205,E1187,ST-04,2026-06-13,08:15,17:00
S108256,E1188,ST-02,2026-06-13,08:00,20:00
S108297,E1189,ST-03,2026-06-13,07:00,16:30
S108388,E1191,ST-01,2026-06-13,09:00,15:00
S108439,E1192,ST-05,2026-06-13,08:00,21:30
S108540,E1195,ST-04,2026-06-13,06:15,19:15
S108587,E1196,ST-04,2026-06-13,18:30,07:00
S108622,E1197,ST-02,2026-06-13,06:00,16:30
S108625,E1197,ST-05,2026-06-13,08:15,12:15
S108676,E1198,ST-04,2026-06-13,07:00,15:15
S108734,E1199,ST-05,2026-06-13,09:00,20:15
S108785,E1200,ST-04,2026-06-13,06:00,11:15
S108870,E1202,ST-06,2026-06-13,20:00,03:45
S108954,E1204,ST-02,2026-06-13,07:00,16:30
S109005,E1205,ST-02,2026-06-13,08:00,14:00
S109056,E1206,ST-03,2026-06-13,06:00,14:15
S109102,E1207,ST-02,2026-06-13,07:00,16:45
S109198,E1209,ST-05,2026-06-13,08:00,16:15
S109244,E1210,ST-03,2026-06-13,06:00,15:30
S109286,E1211,ST-01,2026-06-13,08:30,20:15
S109321,E1212,ST-06,2026-06-13,19:15,08:45
S109362,E1213,ST-03,2026-06-13,08:15,17:30
S100004,E1001,ST-01,2026-06-14,08:15,20:45
S100052,E1002,ST-02,2026-06-14,07:15,20:00
S100106,E1003,ST-03,2026-06-14,08:00,21:30
S100286,E1007,ST-06,2026-06-14,07:00,15:45
S100322,E1008,ST-03,2026-06-14,06:00,12:30
S100401,E1010,ST-01,2026-06-14,06:30,14:00
S100453,E1011,ST-01,2026-06-14,06:00,16:00
S100537,E1013,ST-04,2026-06-14,08:00,21:30
S100577,E1014,ST-03,2026-06-14,07:00,19:15
S100744,E1018,ST-01,2026-06-14,07:00,20:30
S100829,E1020,ST-03,2026-06-14,07:15,14:45
S100870,E1021,ST-04,2026-06-14,07:00,17:45
S100952,E1023,ST-01,2026-06-14,08:15,12:45
S100996,E1024,ST-01,2026-06-14,09:00,19:45
S101045,E1025,ST-02,2026-06-14,09:15,16:45
S101223,E1029,ST-04,2026-06-14,09:15,22:45
S101276,E1030,ST-03,2026-06-14,08:00,19:30
S101324,E1031,ST-05,2026-06-14,09:15,22:45
S101425,E1033,ST-01,2026-06-14,08:00,14:45
S101471,E1034,ST-02,2026-06-14,07:15,19:15
S101604,E1038,ST-06,2026-06-14,06:00,19:30
S101637,E1039,ST-04,2026-06-14,06:15,10:15
S101744,E1041,ST-03,2026-06-14,06:00,13:15
S101785,E1042,ST-03,2026-06-14,06:15,19:45
S101828,E1043,ST-03,2026-06-14,06:00,10:00
S101877,E1044,ST-02,2026-06-14,18:00,00:00
S101921,E1045,ST-05,2026-06-14,08:30,16:30
S101976,E1046,ST-03,2026-06-14,08:30,15:30
S102020,E1047,ST-06,2026-06-14,08:15,21:45
S102110,E1049,ST-01,2026-06-14,09:00,21:00
S102157,E1050,ST-01,2026-06-14,06:00,15:00
S102368,E1055,ST-06,2026-06-14,18:00,
S102409,E1056,ST-03,2026-06-14,08:00,15:30
S102460,E1057,ST-01,2026-06-14,08:00,19:15
S102505,E1058,ST-04,2026-06-14,08:30,16:45
S102604,E1060,ST-02,2026-06-14,06:30,13:30
S102647,E1061,ST-01,2026-06-14,07:15,20:15
S102703,E1062,ST-05,2026-06-14,07:30,17:30
S102795,E1064,ST-04,2026-06-14,09:00,19:15
S102875,E1066,ST-05,2026-06-14,06:00,18:30
S102918,E1067,ST-06,2026-06-14,09:00,21:45
S102967,E1068,ST-01,2026-06-14,08:00,17:15
S103051,E1070,ST-05,2026-06-14,18:00,07:30
S103090,E1071,ST-02,2026-06-14,06:00,10:30
S103139,E1072,ST-06,2026-06-14,06:15,14:30
S103180,E1073,ST-01,2026-06-14,06:00,16:15
S103278,E1075,ST-06,2026-06-14,07:30,15:45
S103329,E1076,ST-03,2026-06-14,09:00,13:00
S103378,E1077,ST-04,2026-06-14,20:00,05:45
S103505,E1080,ST-04,2026-06-14,06:00,18:30
S103549,E1081,ST-04,2026-06-14,18:00,07:00
S103621,E1083,ST-05,2026-06-14,18:00,07:30
S103658,E1084,ST-03,2026-06-14,07:00,17:30
S103699,E1085,ST-04,2026-06-14,09:15,17:45
S103798,E1087,ST-02,2026-06-14,06:00,16:45
S103841,E1088,ST-05,2026-06-14,09:00,21:15
S103895,E1089,ST-02,2026-06-14,08:30,22:00
S103944,E1090,ST-05,2026-06-14,06:30,10:30
S104052,E1093,ST-02,2026-06-14,07:00,15:00
S104138,E1095,ST-03,2026-06-14,06:30,12:00
S104188,E1096,ST-02,2026-06-14,09:30,17:45
S104354,E1100,ST-06,2026-06-14,09:00,15:45
S104440,E1102,ST-04,2026-06-14,06:00,19:30
S104483,E1103,ST-06,2026-06-14,08:00,17:15
S104576,E1105,ST-04,2026-06-14,06:00,11:30
S104625,E1106,ST-03,2026-06-14,08:00,18:00
S104667,E1107,ST-04,2026-06-14,06:30,16:00
S104812,E1110,ST-06,2026-06-14,06:30,20:00
S104853,E1111,ST-05,2026-06-14,06:15,15:30
S104902,E1112,ST-05,2026-06-14,08:15,21:30
S104938,E1113,ST-02,2026-06-14,08:00,15:45
S105034,E1115,ST-06,2026-06-14,06:15,17:00
S105080,E1116,ST-02,2026-06-14,08:00,20:30
S105123,E1117,ST-03,2026-06-14,06:00,13:00
S105164,E1118,ST-03,2026-06-14,08:15,21:45
S105206,E1119,ST-02,2026-06-14,08:00,12:00
S105263,E1120,ST-01,2026-06-14,06:15,10:15
S105316,E1121,ST-03,2026-06-14,18:00,01:15
S105359,E1122,ST-03,2026-06-14,06:30,16:00
S105418,E1123,ST-01,2026-06-14,07:00,15:30
S105468,E1124,ST-04,2026-06-14,07:00,12:00
S105514,E1125,ST-05,2026-06-14,06:00,10:00
S105627,E1128,ST-04,2026-06-14,06:15,18:45
S105709,E1130,ST-02,2026-06-14,08:00,16:15
S105765,E1131,ST-01,2026-06-14,06:15,11:30
S105808,E1132,ST-02,2026-06-14,18:15,22:15
S105948,E1135,ST-05,2026-06-14,07:30,12:00
S106090,E1138,ST-01,2026-06-14,18:00,05:00
S106213,E1141,ST-01,2026-06-14,08:00,21:30
S106248,E1142,ST-03,2026-06-14,09:15,19:00
S106288,E1143,ST-02,2026-06-14,08:00,16:45
S106405,E1146,ST-04,2026-06-14,18:00,22:30
S106438,E1147,ST-01,2026-06-14,06:00,19:30
S106516,E1149,ST-05,2026-06-14,08:30,22:00
S106554,E1150,ST-06,2026-06-14,18:00,04:15
S106597,E1151,ST-04,2026-06-14,08:00,20:00
S106827,E1156,ST-04,2026-06-14,06:00,14:00
S106877,E1157,ST-05,2026-06-14,09:15,13:30
S106919,E1158,ST-04,2026-06-14,06:30,13:30
S106962,E1159,ST-06,2026-06-14,18:00,23:15
S107002,E1160,ST-01,2026-06-14,08:15,18:45
S107086,E1162,ST-03,2026-06-14,09:30,22:30
S107185,E1164,ST-04,2026-06-14,08:00,21:00
S107235,E1165,ST-05,2026-06-14,08:00,15:00
S107330,E1167,ST-02,2026-06-14,08:00,16:45
S107414,E1169,ST-05,2026-06-14,07:15,16:45
S107463,E1170,ST-05,2026-06-14,08:30,19:30
S107507,E1171,ST-02,2026-06-14,07:00,16:45
S107556,E1172,ST-04,2026-06-14,07:15,15:45
S107650,E1174,ST-01,2026-06-14,07:00,17:00
S107781,E1177,ST-02,2026-06-14,06:15,16:15
S107825,E1178,ST-03,2026-06-14,06:00,13:45
S108034,E1183,ST-06,2026-06-14,18:00,04:15
S108077,E1184,ST-06,2026-06-14,18:00,03:45
S108126,E1185,ST-04,2026-06-14,09:00,17:15
S108206,E1187,ST-04,2026-06-14,07:00,18:30
S108257,E1188,ST-02,2026-06-14,08:00,15:45
S108298,E1189,ST-03,2026-06-14,08:00,17:00
S108348,E1190,ST-05,2026-06-14,08:00,16:15
S108623,E1197,ST-02,2026-06-14,06:00,17:45
S108832,E1201,ST-06,2026-06-14,08:00,16:30
S108909,E1203,ST-03,2026-06-14,07:00,16:15
S108955,E1204,ST-02,2026-06-14,07:00,
S109057,E1206,ST-03,2026-06-14,06:15,13:00
S109103,E1207,ST-02,2026-06-14,08:00,19:15
S109146,E1208,ST-01,2026-06-14,07:00,14:15
S109199,E1209,ST-05,2026-06-14,06:00,11:45
S109245,E1210,ST-03,2026-06-14,06:15,16:30
S109287,E1211,ST-01,2026-06-14,06:30,20:00
S109363,E1213,ST-03,2026-06-14,07:15,17:15
S100005,E1001,ST-01,2026-06-15,08:30,17:15
S100053,E1002,ST-02,2026-06-15,06:00,15:45
S100196,E1005,ST-05,2026-06-15,07:00,15:45
S100251,E1006,ST-02,2026-06-15,08:00,12:00
S100287,E1007,ST-06,2026-06-15,08:30,20:45
S100323,E1008,ST-03,2026-06-15,06:30,18:45
S100359,E1009,ST-02,2026-06-15,07:00,
S100402,E1010,ST-01,2026-06-15,07:00,15:00
S100496,E1012,ST-04,2026-06-15,09:00,19:30
S100538,E1013,ST-04,2026-06-15,06:00,18:00
S100578,E1014,ST-03,2026-06-15,08:00,20:00
S100871,E1021,ST-04,2026-06-15,08:30,20:30
S100997,E1024,ST-01,2026-06-15,06:00,14:30
S101091,E1026,ST-05,2026-06-15,06:00,17:15
S101181,E1028,ST-01,2026-06-15,06:00,15:30
S101224,E1029,ST-04,2026-06-15,06:00,14:45
S101277,E1030,ST-03,2026-06-15,09:00,17:15
S101325,E1031,ST-05,2026-06-15,09:00,18:30
S101372,E1032,ST-01,2026-06-15,06:00,14:15
S101472,E1034,ST-02,2026-06-15,06:30,15:45
S101518,E1035,ST-01,2026-06-15,09:15,20:45
S101605,E1038,ST-06,2026-06-15,09:00,21:15
S101638,E1039,ST-04,2026-06-15,06:00,14:00
S101696,E1040,ST-03,2026-06-15,08:30,17:15
S101745,E1041,ST-03,2026-06-15,06:00,16:00
S101786,E1042,ST-03,2026-06-15,08:00,20:45
S101829,E1043,ST-03,2026-06-15,06:30,15:30
S101878,E1044,ST-02,2026-06-15,19:15,08:00
S101922,E1045,ST-05,2026-06-15,08:30,17:30
S102063,E1048,ST-01,2026-06-15,06:00,15:00
S102158,E1050,ST-01,2026-06-15,07:00,19:45
S102325,E1054,ST-03,2026-06-15,06:00,14:30
S102410,E1056,ST-03,2026-06-15,06:00,14:45
S102461,E1057,ST-01,2026-06-15,06:00,14:45
S102605,E1060,ST-02,2026-06-15,06:00,16:00
S102651,E1061,ST-01,2026-06-15,09:00,17:45
S102749,E1063,ST-05,2026-06-15,06:30,16:45
S102796,E1064,ST-04,2026-06-15,09:00,17:00
S102837,E1065,ST-03,2026-06-15,18:00,06:00
S102840,E1065,ST-01,2026-06-15,20:00,00:00
S102876,E1066,ST-05,2026-06-15,07:00,16:30
S102919,E1067,ST-06,2026-06-15,06:00,14:30
S102968,E1068,ST-01,2026-06-15,08:15,17:00
S103014,E1069,ST-05,2026-06-15,06:00,17:30
S103052,E1070,ST-05,2026-06-15,18:00,07:00
S103140,E1072,ST-06,2026-06-15,06:00,16:30
S103181,E1073,ST-01,2026-06-15,07:00,16:15
S103279,E1075,ST-06,2026-06-15,07:30,17:15
S103379,E1077,ST-04,2026-06-15,18:00,05:45
S103420,E1078,ST-03,2026-06-15,18:00,06:15
S103622,E1083,ST-05,2026-06-15,18:00,04:30
S103659,E1084,ST-03,2026-06-15,08:30,20:45
S103700,E1085,ST-04,2026-06-15,08:00,17:00
S103704,E1085,ST-05,2026-06-15,07:00,11:00
S103842,E1088,ST-05,2026-06-15,09:00,18:45
S103896,E1089,ST-02,2026-06-15,08:00,17:30
S103949,E1090,ST-05,2026-06-15,08:00,17:00
S103952,E1091,ST-06,2026-06-15,08:00,18:30
S104011,E1092,ST-03,2026-06-15,06:00,10:00
S104053,E1093,ST-02,2026-06-15,06:30,15:45
S104139,E1095,ST-03,2026-06-15,08:30,17:45
S104189,E1096,ST-02,2026-06-15,08:30,17:45
S104355,E1100,ST-06,2026-06-15,06:00,15:30
S104528,E1104,ST-02,2026-06-15,09:30,19:15
S104577,E1105,ST-04,2026-06-15,06:30,15:45
S104668,E1107,ST-04,2026-06-15,07:15,15:30
S104717,E1108,ST-06,2026-06-15,06:30,15:00
S104854,E1111,ST-05,2026-06-15,06:30,16:30
S104903,E1112,ST-05,2026-06-15,07:00,18:45
S104939,E1113,ST-02,2026-06-15,08:00,16:45
S104989,E1114,ST-01,2026-06-15,06:15,15:30
S105035,E1115,ST-06,2026-06-15,08:15,17:15
S105038,E1115,ST-05,2026-06-15,08:00,12:00
S105081,E1116,ST-02,2026-06-15,06:00,17:45
S105165,E1118,ST-03,2026-06-15,06:30,17:45
S105207,E1119,ST-02,2026-06-15,06:30,16:00
